CPU only time (ns): 1.6997e+10
PIM only time (ns): 1.45678e+10
Reuse offloading time (ns): 1.47849e+10 = CPU 8.74907e+08 + PIM 8.74699e+09 + REUSE 5.16302e+09 + SWITCH 3.17391e+09
============================================================
  BBLID  Decision            CPU            PIM     difference          Hash(hi)          Hash(lo)
   2738         C        7762.66          41526       -33763.3  d7bf2728e18c68f2  1b7891256f099401
   2739         P        5.33333             55       -49.6667  d7de72334bccd0fc  a5b05d2afdcd939f
   2740         P     4.5063e+06    1.86215e+06    2.64415e+06  d7fde20aecdcd153  e1436a69b2da811b
   2741         C        517.999           1992          -1474  d80181766d9bb25a  0ac31886c9f11f50
   2742         C        1.33333             32       -30.6667  d8064f582105e89b  903de1a82e19ef17
   2743         P    3.25931e+07    7.26853e+06    2.53246e+07  d8088b985e8cb69c  af7660d78bf1aedf
   2744         C           4216          81920         -77704  d810153de8897c1b  b2c9b958a57e4286
   2745         P         543913         149554         394359  d814cada160b4707  a30b988b1f8a664a
   2746         P    3.58155e+07    3.28391e+07     2.9764e+06  d81d5923dbc49e3e  7048a3f0ab4f6415
   2747         C        373.333          31895       -31521.7  d82583be1c48eab6  01d31791893e8586
   2748         P    4.42593e+06    3.17216e+06    1.25377e+06  d82b681b4099285c  bfd853ac77790e34
   2749         C        530.666            537         -6.334  d83c0c2e02821bc8  73d81079d536b417
   2750         C        65.6666            110       -44.3334  d8476a1f92819298  d79f042f3a78e0a4
   2751         C        28220.6         202351        -174130  d84b8dd2012335a3  b8ca6396341e0de9
   2752         C        3198.33          10696       -7497.67  d867d25ef261ea7d  4d2fe804da793316
   2753         C        63.3333            171       -107.667  d89315633786eb90  a97c13f5e3e806fa
   2754         C              2            340           -338  d8990563ce084dd6  964f36bc7d681958
   2755         C        499.333            792       -292.667  d8a24398fc888b3f  aeaf26063f08a4ce
   2756         C        92.6666              4        88.6666  d8a427669c6d3f26  23ac666c39a186c5
   2757         P    2.33656e+07    1.01847e+07    1.31809e+07  d8b9b4897ee465f5  c644684695e06b84
   2758         P        83999.9         185781        -101781  d8c00ffd74ab76e0  dfc279103cbe298c
   2759         C        320.666           2451       -2130.33  d8cea8a5e13989e7  4f5554f2de738b9e
   2760         P    1.18627e+07    4.81246e+06    7.05024e+06  d8f73a0a2e7da5bb  43c9817b2c7404af
   2761         C        172.333           1252       -1079.67  d8fe2e28391c2116  72f2384d53b6f11b
   2762         P         738914          82680         656234  d901d4ced8cda221  bf3e34e84b1f4259
   2763         C        2.33333           1620       -1617.67  d90c7e45f85b5730  567629b2bcc1c03b
   2764         C        409.333            352         57.333  d9181983c9511dab  3cb5e73281f6d034
   2765         P        55999.9         183581        -127581  d91c998f4647f676  dc763850c572edfa
   2766         C        5818.66          92052       -86233.3  d92fd15a68b7792b  a662b59594ba9f91
   2767         C        721.666            336        385.666  d9465eb759d18be0  7976ee702ba88436
   2768         C        11.3333           1416       -1404.67  d94b71561aa416b3  bf7f128a9a5078c8
   2769         C        1.33333            102       -100.667  d94e4ac3636bf662  ae5336d28b722de1
   2770         P    9.13611e+06    5.46129e+06    3.67482e+06  d97cce23f53a9c47  4935cc6c8b812c1b
   2771         C        2020.66           1088         932.66  d985e5b7b1fd6f66  687f3bd49c2a6236
   2772         P    2.39555e+06    1.21745e+06     1.1781e+06  d98e7790e9b98fae  b85372a482afbe6d
   2773         P        56000.3         163560        -107560  d9b0d0b1283b4c9a  cbcffc0812a61c00
   2774         C        6.66666           2355       -2348.33  d9b60b746aaf7d46  5bcecd23b7c1f109
   2775         C        2285.33           3532       -1246.67  d9b89d95d05e0b57  7c418c61426c6d05
   2776         P     1.1643e+07    7.41462e+06    4.22838e+06  da100d0f0d204cc5  227713346b8d125e
   2777         P     5.0803e+06    5.09388e+06         -13580  da1269b2096c8bf3  593327594bf4cf53
   2778         C            275            722           -447  da1ba209b7ffbc15  984f75de17f510e4
   2779         P         600307         246486         353821  da1d648bdaf0e058  9d071d4993d91b38
   2780         C            180           2538          -2358  da27d3ce354fe2f0  bdf0c1d676df55bb
   2781         C       0.999999            112           -111  da28174fcc2fb8e7  0d743e2273c6ab3b
   2782         C            468           4062          -3594  da2b1096a60e8e59  664f1bcf16de3a0b
   2783         C        72.6666           1917       -1844.33  da309958a0bef65b  4971d5b9f6f4f1f4
   2784         C        2.33333             61       -58.6667  da4bf382ad1b1ea1  f001eb6dfc5c3c4b
   2785         C             35           1383          -1348  da53fa24f18a9763  c0d4cca8242d7163
   2786         C        9.33332            300       -290.667  da5e8b28547217c9  a797fc5b354ebfe4
   2787         P    2.86712e+06    1.41188e+06    1.45524e+06  da5f3dd40134d3dc  52309f10d558147b
   2788         C        780.333           8202       -7421.67  da61e78b7ea9a325  d5c6cae09184af3f
   2789         C           2564           2149            415  da74f3b816c1bd7e  8ff677e7d79ebf30
   2790         P    1.03349e+08    3.46462e+07    6.87028e+07  da807ec55ec34764  36f56863a5024089
   2791         C        1148.33           4652       -3503.67  da8437c5222fd4da  00d0d4fd2eb58394
   2792         C        538.333           1022       -483.667  da8b6ab58d98801a  f3992f627d7764c3
   2793         C        201.666           4020       -3818.33  daa1332af5e71d21  fd510406dca49b84
   2794         C        583.999            420        163.999  daace13f39d27978  9e28331a8131e11b
   2795         C        84.9999           1440          -1355  dab70f84e1200fe3  fba35ce03e3937eb
   2796         C        1220.67           3779       -2558.33  dac935943ffd49ea  a2ac06dadd39e119
   2797         C        10.6667           1744       -1733.33  dace94bda7101b4a  e74cb95f80984ad6
   2798         C        79.3333           1119       -1039.67  daf75c11770f15ed  9176587b792dd2d9
   2799         C        1146.67           1737        -590.33  daf8510f73444334  90b9b9a087c0e85d
   2800         C        4938.66          40917       -35978.3  dafd5638b44a7c6d  623487d6d1a10e76
   2801         C        51.6666           2124       -2072.33  db11e99252ff5138  8a5470fcd0d97734
   2802         C        776.999           2376          -1599  db18f1406de285e2  f6cb60586f751013
   2803         C    4.87115e+06    1.63328e+06    3.23787e+06  db226f96f7ad26b5  becabf7449bc7c71
   2804         C           3709          29582         -25873  db377419c94ca66d  5443b72d3a6d5db9
   2805         P    2.96273e+06    2.43412e+06         528610  db57982a685e6d1c  16c33b8e87fc7981
   2806         C        8.99999            330           -321  db5b8879b125f376  df422b03dd60d88f
   2807         C             19            580           -561  db62956f11282de3  0cadba851e0de736
   2808         C            287            432           -145  db79f5febce810aa  c712c8188507c3c1
   2809         C        46223.6         536688        -490464  db7bdf183b7ff40c  ea0604d078209050
   2810         P    8.24723e+06    3.32008e+06    4.92715e+06  dba43d57cc4751f8  1ba281b1b7a89553
   2811         C        260.666           1239       -978.334  dbb05c7df5a4a738  52382423e9e02755
   2812         C        100.667           1180       -1079.33  dbe0271f07d118fc  d0a3c1108d8b7640
   2813         C        6.66666            280       -273.333  dc0607b421d43e2f  40aaba478cb4251d
   2814         C        8.66666            348       -339.333  dc24daf0295be84e  e0766d67bde3c53d
   2815         C        220.333            310        -89.667  dc2c82adfec2a93b  155765ecd75c4947
   2816         C        151.667           1162       -1010.33  dc36f5620dcde3b3  2f6e40271d61774a
   2817         C        70.3333             56        14.3333  dc4514c4dbacc4c7  69de1a5b109068fb
   2818         C        650.999           1084       -433.001  dc4c3b145cf2263b  9f881e1b6207926c
   2819         C            375           9484          -9109  dc4d4e9f2566f4fd  09c59910f01bd637
   2820         C        4.33333            142       -137.667  dc54a52e4a4de6c7  b4cf7f01d2829a88
   2821         C        74.9999           3506          -3431  dc581201bc76edd4  f16951732b45ce59
   2822         C          11795         200153        -188358  dc7703303135c432  d089e9b24b9526bf
   2823         C        61.9999              4        57.9999  dc7716ad4ee0e004  80e4ebd8930dab8b
   2824         P         560416         571522         -11106  dc7f0914c30818df  36a26b5567059a0f
   2825         C        62.3333             55         7.3333  dc8efd2f6e870398  1cf80dc962254a0d
   2826         C        355.333             69        286.333  dcb372549c209917  26c5dbe52fe25a81
   2827         P    3.16656e+07    1.92419e+07    1.24237e+07  dcee7e8d2adbfa11  165f4a259d71961f
   2828         C        574.999            603        -28.001  dd08fec3fef86e22  c39dc0732a51c26f
   2829         C        48044.6         728700        -680655  dd2ecc3289ee0e6f  d51490ddcf9346ec
   2830         C        63.3333             64        -0.6667  dd34bba4442ca868  91c94a4226f72ae4
   2831         C        295.333           1883       -1587.67  dd42c9e6c6405875  f7288f1c8983a547
   2832         C        3.33333             85       -81.6667  dd47c30ffe8a0499  6be7b5dca4b3d7c6
   2833         C        4022.33           4404        -381.67  dd5f51c1c9baa906  946ffa0e0790620b
   2834         C        776.666           1144       -367.334  dd963e0471f51158  1e72446d7ffc1518
   2835         C       0.666666              4       -3.33333  dda0212e9eea3451  15321970a8f3f406
   2836         P     4.4761e+07    5.60999e+07   -1.13389e+07  dda1bf3d9685de48  01b9c7fe9de5f837
   2837         C        339.666            168        171.666  ddab39f22da56d98  09c97770b04a3969
   2838         C            342           3840          -3498  ddcb04b033244521  045830aeb971fa16
   2839         P        602.666            476        126.666  ddeabf21492f3e5b  6ab448fd70eb9d0e
   2840         P         106323         179201         -72878  ddf16ff24c05d9c9  60ba550cc7dd4051
   2841         C        364.666            162        202.666  de4164db9e55a9bd  62ccea5df1d38a27
   2842         C       0.999999             65            -64  de48f753e16f1f6a  b124261eceeb187c
   2843         C        1295.33           1552        -256.67  de6e0a2d68a906b0  ae0ef5ae184b36a7
   2844         C        4.66666           1873       -1868.33  de808d6f6d448df5  92b0a1c1438380e1
   2845         C        7487.33         108612        -101125  de8f29d7ce0a1141  0719d5709414654b
   2846         C        72.9999            647           -574  deae23175153d946  da619ad0e7459e37
   2847         C        39.6666           1118       -1078.33  dec256cf31bb8dc8  f1a4fe6f937d3c33
   2848         C        2.33333            106       -103.667  dee679c9ed336f3a  295a91693ebd719a
   2849         C        79.6666            464       -384.333  deec168dd6bb2599  0afa3f540a1448d8
   2850         C        69.9999             42        27.9999  df1b8477a2482cfe  18ed150ca9c277a1
   2851         P    4.09358e+06    2.43308e+06     1.6605e+06  df225944617e3f39  2815f800e3355ef7
   2852         C            425           1484          -1059  df784637ab7c08b1  4681343f4f7c2358
   2853         P         729345         306753         422592  df7ebc452e4cdd33  fd0457b552b0e4ac
   2854         P        4036.33           2766        1270.33  df839d433a18950a  f0f2fe6cce934356
   2855         C        5.33333             64       -58.6667  df910156aa48c975  7bfff72617b8485e
   2856         C              2             73            -71  df9c5bcc5ddd4819  915c40ab6a44e7ed
   2857         C           1280          18828         -17548  dfaefff7af2c4a87  f4c5e41fc27f905d
   2858         C       0.666666            128       -127.333  dfb32871b55fe555  25ffa49eb79f40c4
   2859         C        3.33333             40       -36.6667  dfb805b50ac82244  b17a4a3aa653105e
   2860         C        3.66666            208       -204.333  dfb946800a9be83e  ea01a9de6c666adf
   2861         C        211.333            204          7.333  dfeb0197f9815f6f  f12e7527993fc2aa
   2862         C         177547    4.57826e+06   -4.40071e+06  dfef3478172028a8  0531ec285be503a0
   2863         C        4776.33           6998       -2221.67  dffe50c482c5424e  d0a8ec663199eb69
   2864         P    1.34401e+06    2.12616e+06        -782150  e022a02959c7fde4  ed414683e6b4122f
   2865         C            228            247            -19  e02a74911d73de40  3f9778fcc9b99a7a
